acn,caseNumber,completedReferrals,completionDate,finalDecision,pendingReferrals,registrationDate,renewingDivision,renewingOffice,reopenDate,reviewStatus,type
Z1861144,D1396824,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/26/2025'}]",04/03/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861143,D1396823,[],03/12/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861142,D1396822,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/12/2025'}]",03/14/2025,Approved w/Conditions,[],03/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861141,G198912,"[{'agency': 'Department of Defense', 'referralDate': '04/09/2025', 'closedDate': '04/11/2025'}]",04/15/2025,Completed,[],03/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1861140,D1396821,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/12/2025'}]",03/12/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1861139,D1396820,[],03/11/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861138,,[],,,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,HOLD WITHOUT ACTION (03/10/2025),Export License Application
Z1861137,D1396818,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/21/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/20/2025'}]",03/25/2025,Approved w/Conditions,[],03/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861136,D1396817,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/12/2025'}]",03/13/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861135,D1396816,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '03/18/2025'}]",03/19/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861134,D1396815,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '03/18/2025'}]",03/19/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861133,,[],,,[],03/10/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861132,,"[{'agency': 'Department of Defense', 'referralDate': '03/25/2025', 'closedDate': '04/03/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/25/2025', 'closedDate': '04/15/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '03/25/2025', 'closedDate': ''}]",03/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861131,,"[{'agency': 'Department of Defense', 'referralDate': '03/20/2025', 'closedDate': '04/01/2025'}, {'agency': 'Department of State', 'referralDate': '03/20/2025', 'closedDate': '03/21/2025'}]",,,[],03/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861130,,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/11/2025', 'closedDate': '03/14/2025'}]",,,[],03/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861129,D1396810,[],03/11/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861128,D1396809,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/12/2025'}]",03/13/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861127,,[],03/18/2025,Returned Without Action,[],03/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Re-Export License Application
Z1861126,G198911,"[{'agency': 'Department of Defense', 'referralDate': '04/09/2025', 'closedDate': '04/11/2025'}]",04/15/2025,Completed,[],03/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1861125,,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/11/2025', 'closedDate': '03/20/2025'}, {'agency': 'Department of State', 'referralDate': '03/11/2025', 'closedDate': '03/18/2025'}]",,,[],03/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (03/26/2025),Export License Application
Z1861124,,"[{'agency': 'Department of State', 'referralDate': '03/10/2025', 'closedDate': '03/20/2025'}]",,,"[{'agency': 'Department of Defense', 'referralDate': '04/11/2025', 'closedDate': ''}]",03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1861123,,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/20/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/19/2025', 'closedDate': '03/20/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/26/2025'}]",,,[],03/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861122,,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/13/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/24/2025'}]",,,[],03/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861121,D1396803,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}]",03/13/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861120,D1396802,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/21/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/20/2025'}]",03/25/2025,Approved w/Conditions,[],03/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861119,,[],,,[],03/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1861118,D1396801,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '03/18/2025'}]",03/19/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861117,,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/11/2025', 'closedDate': '03/19/2025'}]",,,[],03/10/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861116,,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/13/2025', 'closedDate': '04/12/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '04/12/2025'}]",,,[],03/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861115,D1396798,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/11/2025', 'closedDate': '03/14/2025'}]",03/26/2025,Approved w/Conditions,[],03/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861114,D1396797,[],03/11/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861113,D1396796,[],03/11/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861112,,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/13/2025', 'closedDate': '03/31/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '04/07/2025'}]",,,[],03/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861111,D1396794,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/20/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/20/2025'}]",03/25/2025,Approved w/Conditions,[],03/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861110,G198909,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/11/2025'}]",03/15/2025,Completed,[],03/10/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1861109,D1396793,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/21/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/20/2025'}]",03/25/2025,Approved w/Conditions,[],03/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861108,D1396792,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '04/08/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/20/2025'}]",04/16/2025,Approved w/Conditions,[],03/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861107,D1396791,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/12/2025'}, {'agency': 'Department of State', 'referralDate': '03/10/2025', 'closedDate': '03/11/2025'}]",03/12/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861106,D1396790,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/12/2025'}]",03/12/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861105,D1396789,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/12/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/10/2025', 'closedDate': '03/10/2025'}, {'agency': 'Department of State', 'referralDate': '03/10/2025', 'closedDate': '03/18/2025'}]",03/19/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861104,D1396788,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/17/2025,Approved w/Conditions,[],03/10/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861103,,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '04/02/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/25/2025'}]",,,[],03/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1861102,,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '04/17/2025'}]",,,[],03/09/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861101,,[],,,[],03/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (03/17/2025),Export License Application
Z1861100,D1396784,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/14/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '03/19/2025'}]",03/19/2025,Approved w/Conditions,[],03/09/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Re-Export License Application
Z1861099,,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '04/01/2025'}]",,,[],03/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1861098,,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/20/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/25/2025'}]",,,[],03/09/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861097,D1396781,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/19/2025,Approved w/Conditions,[],03/09/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861096,,"[{'agency': 'Department of Defense', 'referralDate': '03/20/2025', 'closedDate': '04/15/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/20/2025', 'closedDate': '03/21/2025'}, {'agency': 'Department of State', 'referralDate': '03/20/2025', 'closedDate': '03/27/2025'}]",,,[],03/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861095,,[],03/11/2025,Returned Without Action,[],03/10/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861094,,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/26/2025'}]",,,[],03/09/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861093,,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/20/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/25/2025'}]",,,[],03/09/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861092,,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}]",,,[],03/10/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1861091,D1396775,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/17/2025,Approved w/Conditions,[],03/09/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1861090,G198908,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/14/2025'}]",03/20/2025,Completed,[],03/10/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1861089,,[],,,[],03/10/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1861088,,"[{'agency': 'Department of Defense', 'referralDate': '04/16/2025', 'closedDate': '04/18/2025'}]",,,[],03/09/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1861087,G198905,[],04/18/2025,Returned Without Action,[],03/09/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1861086,G198904,[],04/18/2025,Returned Without Action,[],03/10/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1861085,G198903,[],04/18/2025,Returned Without Action,[],03/09/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1861084,D1396774,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/11/2025'}, {'agency': 'Department of State', 'referralDate': '03/10/2025', 'closedDate': '03/11/2025'}]",03/12/2025,Approved w/Conditions,[],03/09/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861083,,[],03/11/2025,Returned Without Action,[],03/09/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861082,,[],03/10/2025,Returned Without Action,[],03/09/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1861081,D1396771,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/24/2025'}]",03/24/2025,Approved w/Conditions,[],03/09/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861080,,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '03/17/2025'}]",,,[],03/09/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861079,,[],03/18/2025,Returned Without Action,[],03/08/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861078,D1396768,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/11/2025'}]",03/12/2025,Approved w/Conditions,[],03/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861077,,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '04/01/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/20/2025'}]",,,[],03/08/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861076,D1396766,[],03/11/2025,Approved w/Conditions,[],03/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861075,D1396765,[],03/11/2025,Approved w/Conditions,[],03/08/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861074,,[],03/17/2025,Returned Without Action,[],03/08/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1861073,,[],,,[],03/07/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1861072,,[],,,[],03/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861071,,[],,,[],03/07/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (03/26/2025),Commodity Classification Request
Z1861070,,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '04/02/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/18/2025', 'closedDate': '03/31/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/28/2025'}]",,,[],03/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861069,D1396761,[],03/10/2025,Approved w/Conditions,[],03/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861068,,"[{'agency': 'Department of Defense', 'referralDate': '03/16/2025', 'closedDate': '04/15/2025'}, {'agency': 'Department of State', 'referralDate': '03/16/2025', 'closedDate': '03/27/2025'}]",,,[],03/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1861067,,[],,,[],03/07/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861066,,[],,,[],03/07/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1861065,,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '04/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '04/15/2025'}]",,,[],03/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1861064,D1396756,"[{'agency': 'Department of Defense', 'referralDate': '03/16/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/16/2025', 'closedDate': '03/18/2025'}]",03/19/2025,Approved w/Conditions,[],03/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861063,,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '04/16/2025'}]",,,[],03/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1861062,,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '04/02/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/17/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '04/16/2025'}]",,,[],03/07/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1861061,F1396753,"[{'agency': 'Department of State', 'referralDate': '03/10/2025', 'closedDate': '03/21/2025'}]",03/25/2025,Approved w/Conditions,[],03/07/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Agriculture License Exception Notice
Z1861060,G198900,"[{'agency': 'Department of Defense', 'referralDate': '03/24/2025', 'closedDate': '03/25/2025'}]",03/28/2025,Completed,[],03/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1861059,G198899,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/13/2025'}]",03/28/2025,Completed,[],03/07/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1861058,D1396751,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/26/2025'}]",04/03/2025,Approved w/Conditions,[],03/07/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1861057,,[],,,[],03/07/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1861056,D1396749,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/14/2025,Approved w/Conditions,[],03/07/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
