acn,caseNumber,completedReferrals,completionDate,finalDecision,pendingReferrals,registrationDate,renewingDivision,renewingOffice,reopenDate,reviewStatus,type
Z1855017,D1391105,"[{'agency': 'Department of Defense', 'referralDate': '01/22/2025', 'closedDate': '01/29/2025'}, {'agency': 'Department of State', 'referralDate': '01/22/2025', 'closedDate': '01/28/2025'}]",03/14/2025,Approved w/Conditions,[],01/15/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1855016,D1391104,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",01/31/2025,Approved w/Conditions,[],01/15/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1855015,D1391103,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/28/2025'}]",01/30/2025,Approved w/Conditions,[],01/15/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1855014,D1391102,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/17/2025'}]",01/17/2025,Approved w/Conditions,[],01/15/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1855013,D1391101,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '02/05/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",03/13/2025,Approved w/Conditions,[],01/15/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1855012,,[],02/24/2025,Returned Without Action,[],01/15/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1855011,,[],01/24/2025,Returned Without Action,[],01/15/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1855010,D1391098,"[{'agency': 'Department of Defense', 'referralDate': '02/18/2025', 'closedDate': '02/19/2025'}, {'agency': 'Department of State', 'referralDate': '02/18/2025', 'closedDate': '02/25/2025'}]",02/27/2025,Approved w/Conditions,[],01/15/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1855009,,[],02/03/2025,Returned Without Action,[],01/15/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1855008,D1391096,[],01/16/2025,Approved w/Conditions,[],01/15/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1855007,,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '02/14/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/16/2025', 'closedDate': '02/12/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '02/15/2025'}]",,,[],01/15/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1855006,D1391094,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '02/15/2025'}]",03/17/2025,Approved w/Conditions,[],01/15/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1855005,D1391093,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/16/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",01/22/2025,Approved w/Conditions,[],01/15/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1855004,,[],01/24/2025,Returned Without Action,[],01/15/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Agriculture License Exception Notice
Z1855003,D1391090,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '02/10/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '02/15/2025'}]",03/13/2025,Approved w/Conditions,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1855002,,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/15/2025', 'closedDate': '01/29/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '02/14/2025'}]",,,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (02/19/2025),Re-Export License Application
Z1855001,D1391088,[],01/15/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1855000,D1391087,[],01/17/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854999,D1391086,"[{'agency': 'Department of Defense', 'referralDate': '01/30/2025', 'closedDate': '02/03/2025'}, {'agency': 'Department of State', 'referralDate': '01/30/2025', 'closedDate': '02/27/2025'}]",02/27/2025,Approved w/Conditions,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854998,D1391085,"[{'agency': 'Department of Defense', 'referralDate': '01/22/2025', 'closedDate': '01/23/2025'}, {'agency': 'Department of State', 'referralDate': '01/22/2025', 'closedDate': '01/24/2025'}]",01/27/2025,Approved w/Conditions,[],01/14/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Re-Export License Application
Z1854997,,[],01/15/2025,Returned Without Action,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854996,D1391083,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/21/2025'}]",01/22/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854995,D1391082,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/22/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/22/2025'}]",01/22/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854994,D1391081,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '02/14/2025'}]",02/19/2025,Approved w/Conditions,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854993,D1391080,"[{'agency': 'Department of Defense', 'referralDate': '01/19/2025', 'closedDate': '01/23/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/19/2025', 'closedDate': '02/03/2025'}, {'agency': 'Department of State', 'referralDate': '01/19/2025', 'closedDate': '02/07/2025'}]",02/10/2025,Approved w/Conditions,[],01/14/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854992,D1391079,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/28/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/15/2025', 'closedDate': '02/03/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",02/04/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854991,D1391078,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/31/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/15/2025', 'closedDate': '02/03/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/22/2025'}]",02/04/2025,Approved w/Conditions,[],01/14/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854990,,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/22/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/24/2025'}]",02/11/2025,Returned Without Action,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854989,D1391076,"[{'agency': 'Department of Defense', 'referralDate': '01/21/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/21/2025', 'closedDate': '01/30/2025'}]",01/30/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854988,D1391075,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/22/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/15/2025', 'closedDate': '02/03/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '02/14/2025'}]",02/19/2025,Approved w/Conditions,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854987,D1391074,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/21/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '01/21/2025'}]",01/22/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854986,D1391073,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '02/07/2025'}]",02/10/2025,Approved w/Conditions,[],01/14/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854985,D1391072,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/17/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",01/22/2025,Approved w/Conditions,[],01/14/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854984,D1391071,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/16/2025'}]",01/24/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854983,D1391070,"[{'agency': 'Department of Defense', 'referralDate': '01/28/2025', 'closedDate': '02/06/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/15/2025'}]",02/11/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854982,D1391069,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/22/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/24/2025'}]",01/28/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854981,D1391068,[],01/21/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854980,,[],,,[],01/14/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1854979,,[],01/28/2025,Returned Without Action,[],01/14/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854978,G198436,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '01/30/2025'}]",02/05/2025,Completed,[],01/14/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1854977,D1391065,"[{'agency': 'Department of Defense', 'referralDate': '01/31/2025', 'closedDate': '02/18/2025'}, {'agency': 'Department of State', 'referralDate': '01/31/2025', 'closedDate': '02/21/2025'}]",02/24/2025,Approved w/Conditions,[],01/14/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854976,D1391064,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/17/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",01/21/2025,Approved w/Conditions,[],01/14/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854975,D1391063,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/15/2025', 'closedDate': '02/03/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '02/14/2025'}]",03/11/2025,Approved w/Conditions,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854974,D1391062,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/21/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/16/2025', 'closedDate': '02/04/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '02/15/2025'}]",02/19/2025,Approved w/Conditions,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854973,D1391061,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '01/27/2025'}]",02/07/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854972,,[],03/12/2025,Returned Without Action,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854971,G198435,"[{'agency': 'Department of Defense', 'referralDate': '01/24/2025', 'closedDate': '01/27/2025'}]",01/29/2025,Completed,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1854970,,[],03/12/2025,Returned Without Action,[],01/14/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854969,,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/16/2025'}]",02/10/2025,Returned Without Action,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854968,D1391057,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/23/2025', 'closedDate': '02/10/2025'}]",02/11/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854967,,"[{'agency': 'Department of Defense', 'referralDate': '01/22/2025', 'closedDate': '02/04/2025'}, {'agency': 'Department of State', 'referralDate': '01/22/2025', 'closedDate': '01/27/2025'}]",,,[],01/14/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1854966,D1391055,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/28/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/16/2025', 'closedDate': '02/03/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '01/29/2025'}]",02/04/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854965,,[],01/16/2025,Returned Without Action,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854964,,[],03/05/2025,Returned Without Action,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854963,D1391052,"[{'agency': 'Department of Defense', 'referralDate': '01/22/2025', 'closedDate': '01/23/2025'}, {'agency': 'Department of State', 'referralDate': '01/22/2025', 'closedDate': '02/05/2025'}]",02/06/2025,Approved w/Conditions,[],01/14/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854962,,[],01/16/2025,Returned Without Action,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854961,D1391050,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/17/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/15/2025'}]",01/17/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1854960,D1391049,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/22/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '02/14/2025'}]",03/21/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854959,,[],01/17/2025,Returned Without Action,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854958,,[],,,[],01/14/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Commodity Classification Request
Z1854957,D1391047,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/22/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '01/21/2025'}]",01/23/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854956,,[],01/15/2025,Returned Without Action,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854955,D1391045,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/15/2025'}]",02/03/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854954,D1391044,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '02/13/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/16/2025', 'closedDate': '02/03/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '02/15/2025'}]",02/25/2025,Approved w/Conditions,[],01/14/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854953,,[],01/15/2025,Returned Without Action,[],01/14/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854952,D1391042,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/17/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/15/2025'}]",01/21/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854951,,[],,,[],01/14/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1854950,D1391040,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/16/2025', 'closedDate': '02/07/2025'}]",02/10/2025,Approved w/Conditions,[],01/14/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854949,D1391039,"[{'agency': 'Department of Defense', 'referralDate': '01/14/2025', 'closedDate': '01/17/2025'}]",01/21/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854948,D1391038,[],01/15/2025,Approved w/Conditions,[],01/14/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1854947,D1391037,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/16/2025'}]",01/21/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854946,D1391036,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/16/2025'}]",01/23/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854945,D1391035,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/17/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",01/21/2025,Approved w/Conditions,[],01/14/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854944,D1391034,"[{'agency': 'Department of Defense', 'referralDate': '01/16/2025', 'closedDate': '01/16/2025'}]",01/23/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854943,D1391033,"[{'agency': 'Department of Defense', 'referralDate': '01/23/2025', 'closedDate': '01/27/2025'}]",01/28/2025,Approved w/Conditions,[],01/14/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854942,D1391032,"[{'agency': 'Department of Defense', 'referralDate': '01/24/2025', 'closedDate': '02/19/2025'}, {'agency': 'Department of Energy', 'referralDate': '01/24/2025', 'closedDate': '02/10/2025'}, {'agency': 'Department of State', 'referralDate': '01/24/2025', 'closedDate': '02/23/2025'}]",03/19/2025,Approved w/Conditions,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854941,D1391031,"[{'agency': 'Department of Defense', 'referralDate': '01/22/2025', 'closedDate': '01/23/2025'}, {'agency': 'Department of State', 'referralDate': '01/22/2025', 'closedDate': '01/24/2025'}]",01/28/2025,Approved w/Conditions,[],01/14/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854940,,[],02/04/2025,Returned Without Action,[],01/14/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854939,D1391029,"[{'agency': 'Department of Defense', 'referralDate': '01/15/2025', 'closedDate': '01/17/2025'}, {'agency': 'Department of State', 'referralDate': '01/15/2025', 'closedDate': '01/21/2025'}]",01/21/2025,Approved w/Conditions,[],01/14/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1854938,D1391028,"[{'agency': 'Department of Defense', 'referralDate': '01/20/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/20/2025', 'closedDate': '01/22/2025'}]",02/06/2025,Approved w/Conditions,[],01/14/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1854937,D1391027,"[{'agency': 'Department of Defense', 'referralDate': '01/20/2025', 'closedDate': '01/27/2025'}, {'agency': 'Department of State', 'referralDate': '01/20/2025', 'closedDate': '01/22/2025'}]",01/29/2025,Approved w/Conditions,[],01/14/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
